community,region,area_sqm,floor,orientation,decoration,build_year,total_price_wan,unit_price_yuan_per_sqm,source_file,source
碧夏小区,长宁,85.18,高层(共6层),南,简单装修,1995,535.0,62809,house_price_raw.csv,anjuke_kaggle
威宁大楼,长宁,75.0,高层(共23层),南,精装修,1995,366.0,48800,house_price_raw.csv,anjuke_kaggle
步高苑,黄浦,140.0,低层(共18层),南北,精装修,2003,1320.0,94286,house_price_raw.csv,anjuke_kaggle
仙霞别墅(南区),长宁,63.34,低层(共6层),南北,精装修,1993,409.0,64573,house_price_raw.csv,anjuke_kaggle
宜嘉坊,长宁,84.19,低层(共13层),南,精装修,2007,620.0,73643,house_price_raw.csv,anjuke_kaggle
茅台雅苑,长宁,70.68,高层(共24层),南北,精装修,1998,450.0,63668,house_price_raw.csv,anjuke_kaggle
绿园十村,长宁,54.76,高层(共6层),南北,精装修,1994,240.0,43828,house_price_raw.csv,anjuke_kaggle
茅台花苑,长宁,71.75,高层(共26层),南北,精装修,1993,435.0,60628,house_price_raw.csv,anjuke_kaggle
海上纳缇(公寓住宅),金山,110.45,高层(共7层),南北,精装修,2016,279.0,25261,house_price_raw.csv,anjuke_kaggle
茅台新苑,长宁,67.85,低层(共22层),南北,精装修,1993,425.0,62639,house_price_raw.csv,anjuke_kaggle
虹康新苑,长宁,78.0,高层(共7层),南北,精装修,2005,508.0,65129,house_price_raw.csv,anjuke_kaggle
海皓馨园,金山,64.54,中层(共11层),南,毛坯,2017,128.0,19833,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,121.45,低层(共9层),南,豪华装修,,225.0,18527,house_price_raw.csv,anjuke_kaggle
茅台新苑,长宁,69.77,低层(共24层),南北,精装修,1999,423.0,60628,house_price_raw.csv,anjuke_kaggle
龙泽园(东区),金山,203.0,高层(共16层),南,精装修,2010,500.0,24631,house_price_raw.csv,anjuke_kaggle
仙霞大郡,长宁,108.22,高层(共7层),南北,精装修,2004,654.0,60433,house_price_raw.csv,anjuke_kaggle
临源三村,金山,54.67,中层(共6层),南,简单装修,,78.0,14268,house_price_raw.csv,anjuke_kaggle
郁金香花苑,黄浦,142.72,低层(共12层),南,简单装修,1999,1420.0,99496,house_price_raw.csv,anjuke_kaggle
芙蓉江路100弄小区,长宁,70.91,低层(共6层),南,简单装修,2015,480.0,67692,house_price_raw.csv,anjuke_kaggle
湖山香颂湾(东区),金山,118.11,低层(共11层),南北,精装修,2019,350.0,29634,house_price_raw.csv,anjuke_kaggle
万盛金邸(西区),金山,76.03,低层(共14层),南北,精装修,2018,140.0,18414,house_price_raw.csv,anjuke_kaggle
绿园十二村,长宁,45.73,高层(共6层),南,精装修,1995,218.0,47672,house_price_raw.csv,anjuke_kaggle
卢湾城市花园,黄浦,87.78,中层(共26层),南,精装修,2003,838.0,95466,house_price_raw.csv,anjuke_kaggle
绿地公寓(长宁),长宁,118.0,共5层,南北,精装修,2005,745.0,63136,house_price_raw.csv,anjuke_kaggle
虹城公寓,长宁,75.0,低层(共6层),南,精装修,1998,398.0,53067,house_price_raw.csv,anjuke_kaggle
万盛金邸(西区),金山,131.95,高层(共18层),南,精装修,2014,338.0,25616,house_price_raw.csv,anjuke_kaggle
万安街405-441号小区,金山,54.83,中层(共6层),南,精装修,,73.0,13314,house_price_raw.csv,anjuke_kaggle
森海豪庭,金山,40.0,共4层,南,简单装修,,60.0,15000,house_price_raw.csv,anjuke_kaggle
湖山香颂湾(东区),金山,127.9,中层(共15层),南,豪华装修,2020,340.0,26584,house_price_raw.csv,anjuke_kaggle
虹仙小区,长宁,46.61,中层(共6层),南北,精装修,1999,256.0,54924,house_price_raw.csv,anjuke_kaggle
淞虹苑(650弄),长宁,85.15,低层(共6层),南北,精装修,2000,628.0,73753,house_price_raw.csv,anjuke_kaggle
龙湾1号(公寓住宅),金山,142.35,高层(共11层),南北,精装修,2014,365.0,25642,house_price_raw.csv,anjuke_kaggle
万安街405-441号小区,金山,41.0,高层(共6层),南,简单装修,,56.0,13659,house_price_raw.csv,anjuke_kaggle
龙湾1号(公寓住宅),金山,215.47,共5层,南北,精装修,2010,480.0,22277,house_price_raw.csv,anjuke_kaggle
虹霞小区,长宁,49.58,中层(共6层),南,精装修,1995,253.0,51029,house_price_raw.csv,anjuke_kaggle
郁金香花苑,黄浦,150.48,中层(共16层),南北,精装修,2000,1050.0,69777,house_price_raw.csv,anjuke_kaggle
瑞金花园,黄浦,150.0,中层(共27层),南北,精装修,2000,1300.0,86667,house_price_raw.csv,anjuke_kaggle
威宁大楼,长宁,54.0,中层(共24层),南,精装修,1994,253.0,46852,house_price_raw.csv,anjuke_kaggle
水尚华庭(新房),金山,90.0,2023年建造,南,毛坯,,258.0,28667,house_price_raw.csv,anjuke_kaggle
日月光伯爵居,黄浦,122.45,高层(共28层),南北,精装修,2019,780.0,63700,house_price_raw.csv,anjuke_kaggle
银杏家园(南区),黄浦,143.67,低层(共18层),南北,精装修,2001,1298.0,90346,house_price_raw.csv,anjuke_kaggle
水尚华庭(新房),金山,99.0,2023年建造,南,毛坯,,290.0,29293,house_price_raw.csv,anjuke_kaggle
秀州新村,金山,83.01,低层(共6层),南,精装修,,121.0,14577,house_price_raw.csv,anjuke_kaggle
卢湾城市花园,黄浦,57.67,低层(共12层),南北,精装修,2002,550.0,95371,house_price_raw.csv,anjuke_kaggle
剑河家苑,长宁,77.27,中层(共14层),南,精装修,2013,560.0,72474,house_price_raw.csv,anjuke_kaggle
淞虹苑(225弄),长宁,89.26,高层(共6层),南,精装修,2000,568.0,63635,house_price_raw.csv,anjuke_kaggle
双钱公寓,黄浦,152.26,中层(共30层),东北,精装修,1998,1298.0,85249,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,262.32,共2层,南,简单装修,,400.0,15249,house_price_raw.csv,anjuke_kaggle
南圩新村,金山,74.67,高层(共6层),南,精装修,,105.0,14062,house_price_raw.csv,anjuke_kaggle
祥安公寓,黄浦,82.52,中层(共25层),东,简单装修,1998,698.0,84586,house_price_raw.csv,anjuke_kaggle
龙泽园六期,金山,137.0,高层(共30层),南北,精装修,2013,350.0,25548,house_price_raw.csv,anjuke_kaggle
新洲小区(A区),金山,71.82,中层(共6层),南,简单装修,,65.0,90510000,house_price_raw.csv,anjuke_kaggle
威宁大楼,长宁,74.96,高层(共24层),南北,精装修,1993,365.0,48693,house_price_raw.csv,anjuke_kaggle
虹园六村,长宁,86.65,低层(共6层),南,精装修,1996,485.0,55973,house_price_raw.csv,anjuke_kaggle
临源二村,金山,60.29,高层(共6层),南,精装修,,75.0,12440,house_price_raw.csv,anjuke_kaggle
湖山香颂湾(东区),金山,92.87,高层(共11层),南北,精装修,2016,315.0,33919,house_price_raw.csv,anjuke_kaggle
虹旭二小区,长宁,50.0,中层(共6层),南,精装修,1995,258.0,51600,house_price_raw.csv,anjuke_kaggle
新洲小区(A区),金山,70.24,高层(共6层),南,精装修,,66.0,93970000,house_price_raw.csv,anjuke_kaggle
春房小区,长宁,92.58,中层(共6层),南北,精装修,1996,480.0,51848,house_price_raw.csv,anjuke_kaggle
北蒙三小区,黄浦,27.4,中层(共6层),南,精装修,1989,330.0,120438,house_price_raw.csv,anjuke_kaggle
临源三村,金山,73.65,高层(共6层),南,简单装修,,99.0,13442,house_price_raw.csv,anjuke_kaggle
仙霞大郡,长宁,88.51,低层(共6层),南北,精装修,2001,465.0,52537,house_price_raw.csv,anjuke_kaggle
虹古大楼,长宁,75.0,中层(共21层),南北,精装修,1993,348.0,46400,house_price_raw.csv,anjuke_kaggle
南园小区,黄浦,72.52,高层(共29层),南,简单装修,1992,588.0,81082,house_price_raw.csv,anjuke_kaggle
剑河家苑,长宁,96.28,低层(共15层),南北,精装修,2013,750.0,77898,house_price_raw.csv,anjuke_kaggle
海上纳缇(公寓住宅),金山,175.48,中层(共8层),南北,精装修,2015,498.0,28380,house_price_raw.csv,anjuke_kaggle
龙泽园(东区),金山,156.66,高层(共18层),南北,精装修,2013,350.0,22342,house_price_raw.csv,anjuke_kaggle
虹日小区,长宁,49.3,中层(共6层),南北,精装修,1999,232.0,47059,house_price_raw.csv,anjuke_kaggle
南园小区,黄浦,72.52,高层(共29层),南,简单装修,1996,618.0,85218,house_price_raw.csv,anjuke_kaggle
红星紫郡都市华庭,金山,105.49,高层(共19层),南北,简单装修,2016,245.0,23225,house_price_raw.csv,anjuke_kaggle
金悦华庭(别墅),金山,259.0,共3层,南北,毛坯,2010,595.0,22973,house_price_raw.csv,anjuke_kaggle
威宁大楼,长宁,75.0,中层(共24层),南,简单装修,1994,375.0,50000,house_price_raw.csv,anjuke_kaggle
新华南园大厦,黄浦,83.89,低层(共28层),南北,精装修,2004,698.0,83205,house_price_raw.csv,anjuke_kaggle
海皓馨园,金山,122.0,中层(共11层),南,简单装修,2017,195.0,15984,house_price_raw.csv,anjuke_kaggle
中汇公寓,黄浦,151.0,中层(共33层),南北,精装修,2002,1550.0,102650,house_price_raw.csv,anjuke_kaggle
虹康花苑(一期),长宁,85.31,中层(共6层),南北,精装修,2000,600.0,70332,house_price_raw.csv,anjuke_kaggle
长宁馥邦苑,长宁,105.45,高层(共14层),南北,精装修,2006,758.0,71883,house_price_raw.csv,anjuke_kaggle
龙湾1号(别墅),金山,298.0,共3层,南北,毛坯,2012,880.0,29531,house_price_raw.csv,anjuke_kaggle
卢湾城市花园,黄浦,57.67,高层(共26层),南北,精装修,2003,550.0,95371,house_price_raw.csv,anjuke_kaggle
华松小区(西区),长宁,81.63,高层(共6层),南,精装修,1997,450.0,55127,house_price_raw.csv,anjuke_kaggle
茅台花苑,长宁,69.21,高层(共26层),南,精装修,1994,416.0,60107,house_price_raw.csv,anjuke_kaggle
临源二村,金山,61.33,高层(共6层),南,简单装修,,85.0,13860,house_price_raw.csv,anjuke_kaggle
南圩花苑,金山,75.65,高层(共18层),西北,简单装修,,100.0,13219,house_price_raw.csv,anjuke_kaggle
海上纳缇(别墅),金山,303.89,共3层,南北,毛坯,2016,760.0,25010,house_price_raw.csv,anjuke_kaggle
金玉豪庭,金山,136.36,高层(共11层),南,精装修,,360.0,26401,house_price_raw.csv,anjuke_kaggle
仙二小区,长宁,53.7,低层(共6层),南北,精装修,1994,280.0,52142,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,121.45,低层(共10层),南北,精装修,,188.0,15480,house_price_raw.csv,anjuke_kaggle
海皓馨园,金山,122.53,高层(共11层),南北,毛坯,2018,195.0,15915,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,123.83,中层(共9层),南北,精装修,,210.0,16959,house_price_raw.csv,anjuke_kaggle
金虹苑小区,长宁,82.62,中层(共6层),南北,精装修,1999,459.0,55556,house_price_raw.csv,anjuke_kaggle
御龙景苑,金山,118.81,高层(共14层),南北,精装修,2015,210.0,17676,house_price_raw.csv,anjuke_kaggle
虹康花苑(三期),长宁,100.16,低层(共6层),南,精装修,2005,690.0,68890,house_price_raw.csv,anjuke_kaggle
新乐小区(长宁),长宁,72.0,中层(共6层),南,简单装修,1999,345.0,47917,house_price_raw.csv,anjuke_kaggle
海皓馨园,金山,122.44,低层(共11层),南,简单装修,2017,220.0,17968,house_price_raw.csv,anjuke_kaggle
新泾家苑,长宁,77.18,高层(共6层),南北,精装修,2008,400.0,51827,house_price_raw.csv,anjuke_kaggle
茅台新苑,长宁,66.64,高层(共24层),南北,精装修,1993,428.0,64226,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,103.96,高层(共12层),南,简单装修,,200.0,19239,house_price_raw.csv,anjuke_kaggle
万安金邸,金山,94.08,共5层,南,精装修,,220.0,23385,house_price_raw.csv,anjuke_kaggle
万盛金邸(西区),金山,107.74,低层(共11层),南北,毛坯,2014,255.0,23669,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,121.56,中层(共10层),南北,豪华装修,,230.0,18921,house_price_raw.csv,anjuke_kaggle
海悦馨苑,金山,130.24,高层(共15层),南北,精装修,2018,199.0,15280,house_price_raw.csv,anjuke_kaggle
森海豪庭,金山,100.28,高层(共6层),南北,精装修,,205.0,20443,house_price_raw.csv,anjuke_kaggle
双钱公寓,黄浦,118.89,低层(共30层),南北,精装修,1998,780.0,65607,house_price_raw.csv,anjuke_kaggle
龙湾1号(公寓住宅),金山,87.67,高层(共8层),南北,精装修,2015,185.0,21102,house_price_raw.csv,anjuke_kaggle
新华南园大厦,黄浦,87.34,高层(共31层),南,精装修,2004,666.0,76254,house_price_raw.csv,anjuke_kaggle
红星紫郡都市华庭,金山,94.91,高层(共20层),南北,简单装修,2016,220.0,23180,house_price_raw.csv,anjuke_kaggle
碧夏小区,长宁,84.0,高层(共6层),南北,精装修,1999,426.0,50715,house_price_raw.csv,anjuke_kaggle
水霞小区,长宁,45.61,高层(共6层),南,精装修,1995,249.0,54594,house_price_raw.csv,anjuke_kaggle
海悦馨苑,金山,130.24,中层(共15层),南北,精装修,2016,209.0,16048,house_price_raw.csv,anjuke_kaggle
仙霞别墅(南区),长宁,71.07,中层(共6层),南,精装修,1999,470.0,66132,house_price_raw.csv,anjuke_kaggle
红星紫郡都市华庭,金山,98.65,高层(共18层),东北,精装修,2016,225.0,22808,house_price_raw.csv,anjuke_kaggle
铭晖西郊苑,长宁,97.57,低层(共8层),南,精装修,2004,665.0,68157,house_price_raw.csv,anjuke_kaggle
南园小区,黄浦,51.66,高层(共28层),南北,精装修,1998,395.0,76462,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,159.24,低层(共13层),南,精装修,,253.8,15939,house_price_raw.csv,anjuke_kaggle
虹旭小区,长宁,72.0,低层(共6层),南北,精装修,1996,359.0,49862,house_price_raw.csv,anjuke_kaggle
新泾六村,长宁,59.5,低层(共6层),南北,精装修,1996,379.0,63698,house_price_raw.csv,anjuke_kaggle
临源一村西部,金山,54.0,高层(共6层),南北,精装修,,70.0,12963,house_price_raw.csv,anjuke_kaggle
龙湾1号(公寓住宅),金山,124.32,中层(共11层),南北,精装修,2015,186.0,14962,house_price_raw.csv,anjuke_kaggle
新泾家苑,长宁,54.64,低层(共6层),南北,精装修,2009,235.0,43009,house_price_raw.csv,anjuke_kaggle
步高苑,黄浦,138.38,中层(共28层),南北,精装修,2003,1608.0,116202,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,120.74,低层(共10层),南北,精装修,,175.0,14494,house_price_raw.csv,anjuke_kaggle
新乐小区(长宁),长宁,70.79,中层(共6层),南,精装修,1996,353.0,49866,house_price_raw.csv,anjuke_kaggle
剑河家苑,长宁,95.49,低层(共14层),南北,精装修,2014,595.0,62311,house_price_raw.csv,anjuke_kaggle
明珠新苑,金山,119.25,高层(共6层),南,毛坯,,185.0,15514,house_price_raw.csv,anjuke_kaggle
东泰花苑,黄浦,144.61,中层(共18层),南,精装修,2002,1480.0,102345,house_price_raw.csv,anjuke_kaggle
虹古小区,长宁,51.08,低层(共6层),南北,简单装修,1995,267.0,52271,house_price_raw.csv,anjuke_kaggle
仙霞别墅(南区),长宁,63.34,中层(共6层),南北,精装修,1995,408.0,64415,house_price_raw.csv,anjuke_kaggle
虹古大楼,长宁,78.2,高层(共24层),南北,精装修,1999,388.0,49617,house_price_raw.csv,anjuke_kaggle
虹古大楼,长宁,74.5,高层(共24层),南北,精装修,1999,398.0,53423,house_price_raw.csv,anjuke_kaggle
海上纳缇(公寓住宅),金山,110.38,中层(共8层),南北,精装修,2015,275.0,24914,house_price_raw.csv,anjuke_kaggle
协和苑,长宁,82.4,高层(共6层),南北,精装修,1999,480.0,58253,house_price_raw.csv,anjuke_kaggle
海皓馨园,金山,129.02,中层(共11层),南北,毛坯,2018,200.0,15502,house_price_raw.csv,anjuke_kaggle
威宁小区,长宁,72.95,高层(共6层),南北,简单装修,1992,490.0,67170,house_price_raw.csv,anjuke_kaggle
虹旭二小区,长宁,60.67,共5层,南北,精装修,1993,398.0,65601,house_price_raw.csv,anjuke_kaggle
芙二小区,长宁,52.71,中层(共6层),南北,精装修,1993,286.0,54260,house_price_raw.csv,anjuke_kaggle
御龙景苑,金山,133.0,高层(共12层),南,精装修,2014,260.0,19549,house_price_raw.csv,anjuke_kaggle
新泾五村,长宁,81.0,中层(共6层),南北,精装修,1995,398.0,49136,house_price_raw.csv,anjuke_kaggle
海皓馨园,金山,92.21,中层(共11层),南北,简单装修,2017,150.0,16268,house_price_raw.csv,anjuke_kaggle
紫金名苑(公寓住宅),金山,128.52,低层(共10层),南,精装修,,300.0,23343,house_price_raw.csv,anjuke_kaggle
龙湾1号(公寓住宅),金山,124.82,中层(共11层),南,精装修,2016,300.0,24035,house_price_raw.csv,anjuke_kaggle
南园小区,黄浦,45.46,低层(共29层),南北,精装修,1999,341.0,75011,house_price_raw.csv,anjuke_kaggle
南圩新村,金山,58.71,高层(共6层),南,简单装修,,86.0,14649,house_price_raw.csv,anjuke_kaggle
万盛金邸(西区),金山,108.65,高层(共11层),南北,精装修,2014,260.0,23931,house_price_raw.csv,anjuke_kaggle
裕兴大厦(商住楼),黄浦,100.0,中层(共26层),南北,精装修,2019,399.0,39900,house_price_raw.csv,anjuke_kaggle
凤翔新村,金山,90.0,高层(共7层),南,精装修,,140.0,15556,house_price_raw.csv,anjuke_kaggle
新泾三村,长宁,34.15,中层(共6层),南北,简单装修,1999,205.0,60030,house_price_raw.csv,anjuke_kaggle
明德坊,黄浦,84.55,中层(共28层),南北,精装修,2004,698.0,82555,house_price_raw.csv,anjuke_kaggle
新乐小区(长宁),长宁,66.66,高层(共6层),南北,精装修,1999,317.0,47555,house_price_raw.csv,anjuke_kaggle
新泾家苑,长宁,70.56,低层(共11层),南北,精装修,2009,350.0,49604,house_price_raw.csv,anjuke_kaggle
威宁小区,长宁,73.0,中层(共6层),南北,精装修,1996,488.0,66850,house_price_raw.csv,anjuke_kaggle
新泾家苑,长宁,49.8,低层(共6层),南北,简单装修,2009,268.0,53816,house_price_raw.csv,anjuke_kaggle
农房万祥金邸,金山,50.92,中层(共6层),南,精装修,,145.0,28477,house_price_raw.csv,anjuke_kaggle
威宁大楼,长宁,76.13,中层(共24层),南,简单装修,1992,398.0,52279,house_price_raw.csv,anjuke_kaggle
临源一村西部,金山,52.42,中层(共6层),南,简单装修,,82.0,15643,house_price_raw.csv,anjuke_kaggle
天乐苑(38弄),金山,97.09,共5层,南北,豪华装修,,160.0,16480,house_price_raw.csv,anjuke_kaggle
局后小区,黄浦,33.4,低层(共6层),南北,精装修,1987,300.0,89821,house_price_raw.csv,anjuke_kaggle
天乐苑(38弄),金山,97.09,共5层,南北,豪华装修,,195.0,20085,house_price_raw.csv,anjuke_kaggle
明卫佳苑(北区),金山,57.4,高层(共18层),南北,精装修,2017,98.0,17074,house_price_raw.csv,anjuke_kaggle
日月光伯爵居,黄浦,113.01,中层(共24层),南,精装修,2017,676.0,59818,house_price_raw.csv,anjuke_kaggle
胜利新村(金山),金山,97.09,共5层,南北,精装修,,220.0,22660,house_price_raw.csv,anjuke_kaggle
海趣馨苑,金山,130.87,中层(共6层),南北,精装修,2005,200.0,15283,house_price_raw.csv,anjuke_kaggle
威宁小区,长宁,73.35,中层(共6层),南北,精装修,1993,488.0,66531,house_price_raw.csv,anjuke_kaggle
新泾家苑,长宁,73.7,低层(共6层),南北,精装修,2009,380.0,51561,house_price_raw.csv,anjuke_kaggle
虹康花苑(二期),长宁,86.0,低层(共6层),南,精装修,2000,598.0,69535,house_price_raw.csv,anjuke_kaggle
临源一村东部,金山,81.35,高层(共6层),南,豪华装修,,150.0,18439,house_price_raw.csv,anjuke_kaggle
仙霞西路715弄小区,长宁,70.38,中层(共6层),南,精装修,1996,290.0,41205,house_price_raw.csv,anjuke_kaggle
万盛金邸(西区),金山,108.65,高层(共11层),南北,精装修,2018,266.0,24483,house_price_raw.csv,anjuke_kaggle
豫园雅郡,金山,125.26,高层(共6层),南,精装修,,190.0,15169,house_price_raw.csv,anjuke_kaggle
明珠新苑,金山,119.25,中层(共17层),南,精装修,,192.0,16101,house_price_raw.csv,anjuke_kaggle
虹霞小区,长宁,50.85,中层(共6层),南北,精装修,1988,238.0,46805,house_price_raw.csv,anjuke_kaggle
天乐苑(38弄),金山,92.74,中层(共6层),南,简单装修,,158.0,17037,house_price_raw.csv,anjuke_kaggle
爱心公寓,黄浦,53.99,高层(共6层),南,精装修,1999,480.0,88904,house_price_raw.csv,anjuke_kaggle
海悦馨苑,金山,50.0,中层(共18层),南北,精装修,2017,68.0,13600,house_price_raw.csv,anjuke_kaggle
浦银一村,金山,82.43,高层(共6层),南北,简单装修,,75.0,90990000,house_price_raw.csv,anjuke_kaggle
海悦馨苑,金山,132.0,低层(共15层),南北,精装修,2016,195.0,14773,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(别墅),金山,86.29,地下(共11层),南,精装修,,158.0,18311,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(别墅),金山,86.29,地下(共11层),南,精装修,,158.0,18311,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(别墅),金山,86.29,高层(共11层),南,精装修,,158.0,18311,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,86.29,高层(共11层),南,精装修,,158.0,18311,house_price_raw.csv,anjuke_kaggle
新洲小区(A区),金山,97.55,,共5层,精装修,,102.0,10457,house_price_raw.csv,anjuke_kaggle
协和家园(南区),长宁,78.77,中层(共13层),南,精装修,2014,580.0,73633,house_price_raw.csv,anjuke_kaggle
威宁大楼,长宁,74.96,高层(共24层),东南,精装修,1993,380.0,50694,house_price_raw.csv,anjuke_kaggle
局后小区,黄浦,32.0,低层(共6层),南北,精装修,1981,315.0,98438,house_price_raw.csv,anjuke_kaggle
虹福小区,长宁,98.0,高层(共6层),南,简单装修,2000,580.0,59184,house_price_raw.csv,anjuke_kaggle
仙霞别墅(南区),长宁,76.6,中层(共6层),南北,简单装修,1991,435.0,56789,house_price_raw.csv,anjuke_kaggle
黄浦春江小区,黄浦,30.27,共5层,南,毛坯,1984,310.0,102412,house_price_raw.csv,anjuke_kaggle
宜嘉坊,长宁,103.93,高层(共14层),南,精装修,2000,680.0,65429,house_price_raw.csv,anjuke_kaggle
东林豪庭,金山,91.08,低层(共11层),南,精装修,,200.0,21959,house_price_raw.csv,anjuke_kaggle
虹仙小区,长宁,50.0,中层(共6层),南北,精装修,1999,262.0,52400,house_price_raw.csv,anjuke_kaggle
高尔夫社区汤泉美地城(公寓住宅),金山,86.29,中层(共11层),南,豪华装修,,131.0,15182,house_price_raw.csv,anjuke_kaggle
大同花园(南区),黄浦,166.88,高层(共13层),南北,精装修,2004,1568.0,93960,house_price_raw.csv,anjuke_kaggle
临源街642弄小区,金山,119.13,高层(共6层),南,精装修,,230.0,19307,house_price_raw.csv,anjuke_kaggle
世纪之春花园,长宁,100.86,高层(共13层),南北,精装修,2004,798.0,79120,house_price_raw.csv,anjuke_kaggle
北蒙三小区,黄浦,33.21,中层(共6层),南北,精装修,2000,320.0,96357,house_price_raw.csv,anjuke_kaggle
龙泽园(东区),金山,128.76,高层(共18层),南北,精装修,2011,290.0,22523,house_price_raw.csv,anjuke_kaggle
龙湾1号(公寓住宅),金山,88.65,中层(共18层),南北,精装修,2018,169.0,19064,house_price_raw.csv,anjuke_kaggle
威宁大楼,长宁,53.0,低层(共24层),南北,精装修,1993,256.0,48302,house_price_raw.csv,anjuke_kaggle
海华花园,黄浦,85.0,高层(共33层),南北,精装修,1999,699.0,82236,house_price_raw.csv,anjuke_kaggle
剑河家苑,长宁,77.0,低层(共14层),北,毛坯,2000,550.0,71429,house_price_raw.csv,anjuke_kaggle
茅台花苑,长宁,74.34,中层(共21层),南,精装修,1993,450.0,60533,house_price_raw.csv,anjuke_kaggle
东晖花苑,黄浦,90.36,高层(共29层),南北,精装修,1999,658.0,72820,house_price_raw.csv,anjuke_kaggle
协和小区(北新泾),长宁,81.32,高层(共6层),南,精装修,2000,513.0,63085,house_price_raw.csv,anjuke_kaggle
海趣馨苑,金山,101.79,低层(共6层),南北,简单装修,2004,175.0,17193,house_price_raw.csv,anjuke_kaggle
明德坊,黄浦,125.0,高层(共24层),南北,精装修,2002,898.0,71840,house_price_raw.csv,anjuke_kaggle
恒康佳苑,金山,92.31,共5层,南北,精装修,2013,112.0,12134,house_price_raw.csv,anjuke_kaggle
新泾北苑,长宁,50.85,高层(共6层),南,精装修,2012,265.0,52115,house_price_raw.csv,anjuke_kaggle
新泾七村,长宁,40.0,高层(共6层),南,精装修,1997,190.0,47500,house_price_raw.csv,anjuke_kaggle
新乐小区(长宁),长宁,69.79,中层(共6层),南北,精装修,1996,368.0,52730,house_price_raw.csv,anjuke_kaggle
瞿溪路1003弄小区,黄浦,33.63,低层(共6层),南,精装修,1985,320.0,95154,house_price_raw.csv,anjuke_kaggle
虹古大楼,长宁,75.0,低层(共24层),南,精装修,1990,340.0,45334,house_price_raw.csv,anjuke_kaggle
威宁小区,长宁,44.97,低层(共6层),南,精装修,1999,249.0,55371,house_price_raw.csv,anjuke_kaggle
德玛公寓,黄浦,134.21,低层(共15层),南北,精装修,2008,1450.0,108040,house_price_raw.csv,anjuke_kaggle
瑞冬小区,长宁,88.14,高层(共6层),南,精装修,1995,523.0,59338,house_price_raw.csv,anjuke_kaggle
水霞小区,长宁,45.54,高层(共6层),南北,精装修,1990,238.0,52262,house_price_raw.csv,anjuke_kaggle
金山万航苑,金山,98.0,高层(共25层),南北,精装修,2020,200.0,20409,house_price_raw.csv,anjuke_kaggle
北蒙三小区,黄浦,37.6,高层(共7层),南北,精装修,2000,380.0,101064,house_price_raw.csv,anjuke_kaggle
协和小区(北新泾),长宁,81.23,低层(共6层),南北,精装修,2000,570.0,70172,house_price_raw.csv,anjuke_kaggle
虹仙小区,长宁,47.88,中层(共6层),南北,精装修,1999,258.0,53885,house_price_raw.csv,anjuke_kaggle
运河佳苑,金山,125.96,中层(共14层),南北,毛坯,2017,147.0,11671,house_price_raw.csv,anjuke_kaggle
恒顺馨苑,金山,97.58,中层(共12层),南北,精装修,2010,87.0,89160000,house_price_raw.csv,anjuke_kaggle
百溪公寓,黄浦,36.01,高层(共7层),南,精装修,1999,360.0,99973,house_price_raw.csv,anjuke_kaggle
恒信家园,金山,101.8,中层(共6层),南北,简单装修,2007,100.0,98240000,house_price_raw.csv,anjuke_kaggle
茅台花苑,长宁,74.34,中层(共26层),南,简单装修,1993,450.0,60533,house_price_raw.csv,anjuke_kaggle
恒信家园,金山,68.52,高层(共6层),南北,精装修,2007,80.0,11676,house_price_raw.csv,anjuke_kaggle
仙霞别墅(北区),长宁,66.83,高层(共6层),南,简单装修,1995,429.0,64193,house_price_raw.csv,anjuke_kaggle
北蒙三小区,黄浦,37.6,低层(共7层),南,精装修,1992,370.0,98405,house_price_raw.csv,anjuke_kaggle
恒顺馨苑,金山,68.17,中层(共16层),南北,毛坯,2017,75.0,11002,house_price_raw.csv,anjuke_kaggle
大同花园(南区),黄浦,171.83,高层(共36层),南北,精装修,2002,1500.0,87296,house_price_raw.csv,anjuke_kaggle
淞虹苑(650弄),长宁,89.0,高层(共6层),南北,简单装修,2005,570.0,64045,house_price_raw.csv,anjuke_kaggle
恒顺馨苑,金山,68.17,中层(共16层),南北,精装修,2016,88.0,12909,house_price_raw.csv,anjuke_kaggle
仙霞别墅(北区),长宁,63.3,中层(共6层),南北,精装修,1998,428.0,67615,house_price_raw.csv,anjuke_kaggle
龙湾1号(公寓住宅),金山,89.95,低层(共11层),南北,精装修,2012,169.0,18789,house_price_raw.csv,anjuke_kaggle
